comid,known_baseflow,qout_median,qout_max,rp2,rp5,rp10,rp25,rp50,rp100,qout_max_premium,rp100_premium
760603477,102.5274977083318,51.54999884776771,1687.927045605223,437.8449902134016,684.0509629711387,1022.5883285926446,1316.6550430342338,1687.927045605223,1687.927045605223,2531.8905684078345,2531.8905684078345
760667953,18.44458292106477,18.44458292106477,691.0366512207935,251.67082770805183,459.6600259576816,544.503339278677,673.4225211797174,691.0366512207935,691.0366512207935,1036.5549768311903,1036.5549768311903
750115016,7.371249835239723,7.371249835239723,724.8754004644385,145.02958009166954,286.8268232990657,332.8770034291842,591.7190447450629,724.8754004644385,724.8754004644385,1087.3131006966578,1087.3131006966578
710736311,4.944999889470637,4.944999889470637,45.12208232477618,9.63999978452921,25.97143057891357,31.535415961795177,34.08110431069171,45.12208232477618,45.12208232477618,67.68312348716427,67.68312348716427
750138023,102.29541438018592,132.73437203315552,1514.8945494728007,671.5670683226393,861.3504155299262,1001.7678580435256,1382.7870524256336,1514.8945494728007,1514.8945494728007,2272.341824209201,2272.341824209201
750144602,3.8966665795693793,2.379583280145501,159.74541309607835,45.08541565892907,73.59184618118098,100.20345790520568,132.70639196131717,159.74541309607835,159.74541309607835,239.6181196441175,239.6181196441175
760758011,73.88583168185626,99.68958110509752,3908.777829298672,899.8853965526602,1344.4902235714894,2131.275550188365,3178.7029543127696,3908.777829298672,3908.777829298672,5863.166743948008,5863.166743948008
760706339,0.0004166666573534,0.0,0.0804166648692141,0.0449999989941716,0.0550181147122782,0.0693115926536637,0.0750905780317396,0.0804166648692141,0.0804166648692141,0.1206249973038211,0.1206249973038211
710736311,4.949999889358878,4.949999889358878,45.132498991210014,9.63999978452921,25.975452317954108,31.54204639642958,34.10635793331565,45.132498991210014,45.132498991210014,67.69874848681502,67.69874848681502
760667953,18.333124590222724,18.333124590222724,693.2733178374668,250.6824943968095,459.4175621949852,542.1338284620746,664.5546771750306,693.2733178374668,693.2733178374668,1039.9099767562002,1039.9099767562002
760603477,51.5054155154309,51.5054155154309,1706.4228785251423,436.93082356716815,684.8577020835415,1025.2601944749526,1316.1085937710857,1706.4228785251423,1706.4228785251423,2559.634317787714,2559.634317787714
760603477,51.78583217582975,51.78583217582975,1651.605796417066,443.517073419954,684.2096948516488,1025.9743792415982,1316.6774886859062,1651.605796417066,1651.605796417066,2477.4086946255993,2477.4086946255993
710736311,4.949999889358878,4.949999889358878,45.133748991182074,9.63999978452921,25.97661173821805,31.54510799056405,34.10190141167613,45.133748991182074,45.133748991182074,67.70062348677311,67.70062348677311
760541424,13.08749970747158,13.08749970747158,745.9541499932917,251.17666105243063,382.6598827512328,596.8071424574221,742.1212696441806,745.9541499932917,745.9541499932917,1118.9312249899376,1118.9312249899376
710736311,4.949999889358878,4.949999889358878,45.12708232466442,9.63999978452921,25.980053767126623,31.54760799050817,34.08572387580584,45.12708232466442,45.12708232466442,67.69062348699663,67.69062348699663
710595717,0.8099999818950891,2.929999934509397,696.9191510893094,18.000416264326002,219.8864624764588,461.1387215768041,622.7370331821917,696.9191510893094,696.9191510893094,1045.378726633964,1045.378726633964
710736311,4.949999889358878,4.949999889358878,45.129165657951184,9.63999978452921,25.97963710046927,31.546738425310217,34.09085068728545,45.129165657951184,45.129165657951184,67.69374848692678,67.69374848692678
720229589,120.46499730739744,120.46499730739744,1448.1003842991,581.6116536666328,672.6592784431541,858.3697815385775,1366.204951346997,1448.1003842991,1448.1003842991,2172.15057644865,2172.15057644865
760706339,0.9602083118710044,0.9602083118710044,505.6683220307653,17.59583294003581,82.91807785678142,162.07139130495824,395.0664223289974,505.6683220307653,505.6683220307653,758.502483046148,758.502483046148
720229589,43.85083235319083,120.42333064166208,1459.1958007177648,582.455820314431,672.6087168500814,855.8146366681532,1354.4837921886954,1459.1958007177648,1459.1958007177648,2188.7937010766473,2188.7937010766473
760706339,0.9608333118570348,0.9608333118570348,510.8345719152906,17.49041627572539,82.98603075381328,161.8619710197841,396.15250926124327,510.8345719152906,510.8345719152906,766.251857872936,766.251857872936
720227605,120.4231223083334,120.4231223083334,1461.6024673306383,582.6354036437502,672.5820682999523,855.782354060179,1350.9366545868206,1461.6024673306383,1461.6024673306383,2192.4037009959575,2192.4037009959575
760551363,64.60374855599366,15.667082983146733,580.6891536872523,170.18166286281,274.6086713982496,364.73792663008055,474.3279604124364,580.6891536872523,580.6891536872523,871.0337305308785,871.0337305308785
760539639,15.917082977558795,14.46979134324162,853.9962309116963,85.17374809621833,205.87209684767532,314.76037339933987,550.3792268285001,853.9962309116963,853.9962309116963,1280.9943463675445,1280.9943463675445
760539639,14.465833009996762,14.465833009996762,855.889147536053,84.89416476913418,205.878038876528,314.6595581842019,552.9211651774805,855.889147536053,855.889147536053,1283.8337213040795,1283.8337213040795
760539639,14.467083009968825,14.467083009968825,854.9612308901269,85.11666476416092,205.870520760754,314.7824205002963,551.5618354977189,854.9612308901269,854.9612308901269,1282.4418463351903,1282.4418463351903
740265917,18.253957925325572,18.253957925325572,509.36457194814767,283.28207700148533,366.37281789788574,408.07087856006433,452.9396275571696,509.36457194814767,509.36457194814767,764.0468579222215,764.0468579222215
760626059,10.274999770335851,3.0235415990852443,44.42499900702387,11.514999742619692,24.999999441206455,26.8564486750739,34.194727496557825,44.42499900702387,44.42499900702387,66.6374985105358,66.6374985105358
760425558,50.3652072075832,50.3652072075832,405.5824909345247,164.255412995272,256.6275848436365,325.18832606480765,369.6496656507294,405.5824909345247,405.5824909345247,608.373736401787,608.373736401787
