comid,known_baseflow,qout_median,qout_max,rp2,rp5,rp10,rp25,rp50,rp100,qout_max_premium,rp100_premium
720243701,3.0360000133514404,12.0,863.35,221.286,381.939,510.668,698.817,857.639,1032.613,1295.0249633789062,1548.9195
760787977,236.4600067138672,64.05,1947.1,560.264,860.364,1091.039,1420.042,1693.238,1991.266,2920.6499633789062,2986.8990000000003
760714254,7.25600004196167,6.57,385.09,149.926,236.002,287.238,344.245,381.32,414.218,577.6349945068359,621.327
760644624,87.59600067138672,17.22,654.88,172.142,255.06,314.489,394.372,457.219,522.84,982.3200073242188,784.26
750109722,41.0099983215332,28.26,1857.94,385.75,657.005,884.967,1234.302,1543.156,1897.234,2786.909912109375,2845.8509999999997
730033186,6.28,6.28,557.55,133.0,240.584,324.715,443.767,540.791,644.32,836.3249816894531,966.48
760607780,98.52200317382812,182.68,2795.56,1035.319,1464.143,1727.705,2037.81,2253.32,2456.709,4193.340087890625,3685.0635
760716327,30.666000366210938,6.9,466.09,84.544,129.827,166.537,221.436,269.088,323.029,699.1349945068359,484.5435
760742954,7.1,7.1,460.78,84.944,130.281,167.187,222.585,270.837,325.618,691.1699981689453,488.427
760636463,7.8379998207092285,25.69,1207.46,458.946,643.145,763.031,911.863,1020.838,1128.27,1811.18994140625,1692.405
760572975,33.334999084472656,4.69,346.66,97.039,152.735,191.98,243.466,282.886,323.033,519.9900054931641,484.5495
760513585,10.630999565124512,1.6,436.51,122.791,192.616,244.976,317.819,376.833,439.858,654.7650146484375,659.787
760591413,217.8820037841797,59.41,2476.13,838.344,1247.337,1499.476,1793.933,1996.149,2184.628,3714.19482421875,3276.942
750113847,1.47,1.47,433.05,70.301,117.315,155.271,211.407,259.441,313.039,649.5749816894531,469.5585
750132281,3.25600004196167,17.74,1816.79,424.682,656.789,832.381,1079.065,1280.936,1498.447,2725.18505859375,2247.6704999999997
760663099,8.675000190734863,13.48,540.15,171.755,271.298,348.172,457.971,549.138,648.503,810.2250366210938,972.7545
760575038,0.19900000095367432,0.8,80.95,22.944,36.737,47.546,63.171,76.283,90.697,121.42499542236328,136.0455
750091335,1.281999945640564,2.18,354.87,88.945,136.233,172.624,224.595,267.807,315.004,532.3049926757812,472.506
760548434,0.0,0.11,523.56,102.17,197.426,278.328,401.158,507.823,627.638,785.3399963378906,941.457
750117972,65.21299743652344,118.62,3393.69,1265.678,1788.532,2116.572,2509.993,2788.527,3055.493,5090.534912109375,4583.2395
760425558,13.935999870300293,19.08,2060.24,466.953,729.529,928.936,1209.746,1439.938,1688.237,3090.3599853515625,2532.3555
760697945,62.51300048828125,39.86,1076.76,363.462,528.82,637.909,774.253,874.468,973.434,1615.1400146484375,1460.1509999999998
750144602,0.22699999809265137,0.52,190.72,47.994,75.461,95.641,123.179,145.08,168.106,286.0800018310547,252.159
750117979,6.2820000648498535,5.84,487.78,105.346,164.822,211.458,279.068,336.027,398.885,731.6699981689453,598.3275
760644711,6.695000171661377,4.91,308.38,89.722,137.471,172.549,220.579,258.96,299.513,462.5700073242188,449.2695
740236395,7.573999881744385,3.9,148.87,69.241,94.633,110.48,129.495,142.998,155.991,223.30499267578125,233.98650000000004
750136428,15.64,15.64,1838.75,419.331,651.588,828.582,1078.77,1284.652,1507.484,2758.125,2261.2259999999997
750144626,1975.43505859375,432.58,11765.67,3067.255,4347.463,5274.784,6537.856,7545.909,8612.23,17648.5048828125,12918.345
760562806,1.0829999446868896,1.8,374.3,84.327,147.958,194.663,257.083,305.303,354.537,561.4499816894531,531.8054999999999
760501369,1.468999981880188,1.67,493.81,93.846,156.62,195.911,241.172,271.465,298.913,740.7149963378906,448.3695
710595717,0.0,0.03,513.46,79.741,183.38,281.595,442.764,591.56,766.325,770.1900329589844,1149.4875000000002
710904968,53.89699935913086,87.12,1496.47,845.808,1084.243,1211.801,1346.488,1431.434,1505.738,2244.7049560546875,2258.607
760540317,24.43899917602539,4.16,907.96,261.046,397.458,504.155,658.826,789.278,933.478,1361.9400329589844,1400.217
760566944,13.510000228881836,10.56,683.69,186.913,283.949,357.363,460.693,545.476,637.076,1025.5350036621094,955.614
760652961,15.42199993133545,34.48,867.27,358.47,480.312,550.544,629.241,681.637,729.476,1300.905029296875,1094.214
760689838,18.1,18.1,610.87,178.06,262.619,325.431,412.63,483.356,559.101,916.3049926757812,838.6514999999999
750179508,1.3619999885559082,0.77,84.36,6.552,11.537,16.629,25.967,35.745,48.697,126.54000091552734,73.0455
760519873,0.006000000052154064,0.02,129.4,26.573,51.138,69.968,95.715,115.881,136.614,194.09999084472656,204.921
750238913,2.7950000762939453,0.6,176.55,42.998,65.734,84.514,113.072,138.248,167.122,264.8250045776367,250.683
760607944,5.27,5.27,397.08,118.14,192.833,248.048,323.403,383.177,445.797,595.6199798583984,668.6955
750085322,16.010000228881836,12.66,171.13,63.94,98.459,124.322,160.355,189.618,220.953,256.69500732421875,331.4295
760601803,1.4299999475479126,2.32,343.92,103.83,166.739,215.059,283.593,340.067,401.195,515.8800201416016,601.7925
720229589,74.59,74.59,3706.17,891.095,1368.764,1687.056,2084.812,2375.886,2661.605,5559.2548828125,3992.4075
750130409,36.14400100708008,402.22,11665.23,3002.307,4278.755,5211.801,6492.214,7520.996,8615.131,17497.845703125,12922.696499999998
760628458,13.852999687194824,1.49,553.7,227.403,309.556,362.554,428.081,475.96,523.129,830.5500183105469,784.6935000000001
770520302,0.0,0.03,526.59,69.551,145.07,208.662,302.755,381.855,467.925,789.8850402832031,701.8875
760650991,9.237000465393066,10.0,744.17,174.676,272.257,339.484,425.963,490.977,556.21,1116.2549743652344,834.315
750161135,3.1480000019073486,2.37,221.1,23.33,41.404,59.689,92.936,127.457,172.84,331.65000915527344,259.26
760575220,14.182999610900879,5.43,332.03,108.586,152.968,184.591,227.073,260.556,295.618,498.0449981689453,443.427
750103800,82.51599884033203,119.48,5593.08,1173.3,1863.734,2408.771,3202.615,3873.865,4616.598,8389.6201171875,6924.897
750126335,21.56800079345703,92.1,2778.08,872.271,1318.489,1646.357,2096.062,2456.281,2837.817,4167.1201171875,4256.7255000000005
760706307,5.31,5.31,339.78,99.047,151.571,188.081,235.592,271.76,308.462,509.6699981689453,462.693
760562950,683.51,683.51,5913.59,2915.319,3853.393,4412.111,5058.487,5502.81,5919.611,8870.384765625,8879.4165
710962441,19.7810001373291,3.8,235.64,120.679,159.321,180.298,202.603,216.729,229.107,353.45999908447266,343.6605
720235790,14.947999954223633,17.41,1011.98,409.741,632.801,764.945,912.033,1007.937,1093.314,1517.969970703125,1639.971
720227605,31.159000396728516,74.59,3706.76,890.997,1368.711,1687.094,2085.031,2376.284,2662.216,5560.1400146484375,3993.324
760679701,0.04,0.04,131.07,30.406,56.478,76.944,105.855,129.324,154.249,196.60501098632807,231.3735
760536344,119.3,119.3,1169.9,521.646,731.276,861.784,1017.411,1127.055,1231.755,1754.8500366210938,1847.6325
740099362,7.913000106811523,8.74,340.34,84.974,136.304,177.548,238.542,290.841,349.373,510.509994506836,524.0595
760706339,0.4099999964237213,1.57,764.0,210.474,378.323,495.045,641.857,748.361,851.299,1146.0,1276.9485
760687921,159.07899475097656,38.6,1643.61,548.396,836.34,1011.535,1212.389,1347.482,1471.043,2465.414978027344,2206.5645
760706356,4.559000015258789,6.73,347.32,117.203,178.56,219.439,270.595,308.107,345.007,520.9800109863281,517.5105
760608067,9.73,9.73,1255.79,340.469,611.785,814.504,1088.891,1303.054,1523.381,1883.68505859375,2285.0715
750107977,1.7170000076293945,7.17,787.04,142.236,227.142,296.412,400.33,490.66,592.94,1180.5599670410156,889.4100000000001
760483151,8.887999534606934,2.51,256.75,73.961,118.996,152.671,199.238,236.687,276.396,385.125,414.5940000000001
760733018,40.7,40.7,1290.29,444.357,672.109,828.311,1029.42,1181.084,1333.855,1935.43505859375,2000.7825
760554854,0.34,0.34,189.67,30.207,48.283,63.471,86.869,107.72,131.83,284.504997253418,197.745
770461031,0.02,0.02,539.76,72.502,152.589,224.491,338.112,439.989,557.16,809.6400146484375,835.74
760536426,14.57800006866455,4.38,439.91,121.678,181.897,221.461,270.493,306.167,341.057,659.8650054931641,511.5855
760679798,3.803999900817871,51.95,4983.69,1528.163,2345.273,2860.404,3470.884,3894.981,4293.477,7475.534912109375,6440.2155
750101878,17.125,45.0,950.54,246.879,410.625,538.716,722.674,875.74,1042.568,1425.8099670410156,1563.852
750120319,0.11999999731779099,0.71,312.81,87.381,124.089,149.843,183.96,210.493,237.969,469.2149963378906,356.95349999999996
750278015,58.529998779296875,55.85,2274.72,697.94,1103.282,1413.201,1851.768,2212.708,2603.185,3412.0799560546875,3904.7775
760589711,2.01,2.01,528.3,101.62,166.823,214.222,277.813,327.406,378.607,792.4499816894531,567.9105000000001
740091279,0.8980000019073486,0.35,133.01,55.467,77.597,88.52,98.95,104.829,109.477,199.5149917602539,164.21550000000002
760741272,169.94200134277344,42.52,1288.22,466.928,680.985,841.75,1067.272,1252.051,1451.655,1932.3299560546875,2177.4825
750161310,0.4350000023841858,4.74,849.41,195.037,300.868,379.791,489.258,577.774,672.208,1274.1149597167969,1008.312
760659376,187.7220001220703,188.31,2791.1,1041.779,1472.207,1736.842,2048.35,2264.941,2469.441,4186.650146484375,3704.1615
760661435,7.05,7.05,342.12,115.769,175.751,215.421,264.752,300.716,335.925,513.1799926757812,503.8875000000001
760714687,15.928000450134277,25.07,1028.8,375.067,565.469,689.643,842.229,952.249,1059.004,1543.2000732421875,1588.506
